UTC,Open,High,Low,Close,Volume
29.07.2025 00:00:00 UTC,148.459,148.806,148.156,148.424,132913.28
30.07.2025 00:00:00 UTC,148.426,149.532,147.802,149.327,195997.3
31.07.2025 00:00:00 UTC,149.223,150.878,148.585,150.81,182840.92
01.08.2025 00:00:00 UTC,150.807,150.916,147.29,147.375,267742.4
03.08.2025 00:00:00 UTC,147.242,147.383,147.056,147.203,7957
04.08.2025 00:00:00 UTC,147.347,148.087,146.693,146.791,144287.38
05.08.2025 00:00:00 UTC,146.789,147.834,146.617,147.526,140547.94
06.08.2025 00:00:00 UTC,147.524,147.885,146.974,147.197,126572.48
07.08.2025 00:00:00 UTC,147.192,147.711,146.691,146.801,159126.19
08.08.2025 00:00:00 UTC,146.797,147.901,146.718,147.667,120891.68
10.08.2025 00:00:00 UTC,147.47,147.787,147.466,147.655,3768.16
11.08.2025 00:00:00 UTC,147.654,148.25,147.349,148.149,97076.4
12.08.2025 00:00:00 UTC,148.155,148.517,147.577,147.774,180934.95
13.08.2025 00:00:00 UTC,147.767,148.168,147.087,147.121,112812.44
14.08.2025 00:00:00 UTC,147.119,147.962,146.213,147.682,152327.1
15.08.2025 00:00:00 UTC,147.683,147.726,146.736,147.177,107706.11
17.08.2025 00:00:00 UTC,147.169,147.383,147.08,147.193,3413.35
18.08.2025 00:00:00 UTC,147.229,147.984,147.118,147.918,97808.79
19.08.2025 00:00:00 UTC,147.918,148.112,147.446,147.739,115663.85
20.08.2025 00:00:00 UTC,147.742,147.813,146.87,147.3,109332.14
21.08.2025 00:00:00 UTC,147.301,148.454,147.254,148.384,113196.98
22.08.2025 00:00:00 UTC,148.385,148.777,146.572,146.875,134853.27
24.08.2025 00:00:00 UTC,147.057,147.3,146.758,146.839,6484.8
25.08.2025 00:00:00 UTC,147.265,147.936,147.097,147.815,99084.83
26.08.2025 00:00:00 UTC,147.81,147.907,146.984,147.474,154740.55
27.08.2025 00:00:00 UTC,147.475,148.183,147.203,147.336,136411.56
28.08.2025 00:00:00 UTC,147.335,147.489,146.66,146.831,129204.61
29.08.2025 00:00:00 UTC,146.831,147.408,146.763,146.992,118279.9
31.08.2025 00:00:00 UTC,147.125,147.187,146.921,146.989,3931.59
01.09.2025 00:00:00 UTC,147.121,147.378,146.785,147.092,88628.59
02.09.2025 00:00:00 UTC,147.094,148.939,147.089,148.583,185456.22
03.09.2025 00:00:00 UTC,148.582,149.136,147.88,147.973,146019.84
04.09.2025 00:00:00 UTC,147.973,148.777,147.789,148.422,134037.7
05.09.2025 00:00:00 UTC,148.419,148.438,146.816,147.392,168149.45
07.09.2025 00:00:00 UTC,148.088,148.47,147.913,148.315,15321.65
08.09.2025 00:00:00 UTC,148.315,148.576,147.213,147.373,136107.19
09.09.2025 00:00:00 UTC,147.374,147.469,146.309,147.393,163059.28
10.09.2025 00:00:00 UTC,147.391,147.647,147.084,147.351,134532.56
11.09.2025 00:00:00 UTC,147.355,148.179,146.985,147.229,147148.47
12.09.2025 00:00:00 UTC,147.226,148.072,147.166,147.645,124344.36
14.09.2025 00:00:00 UTC,147.403,147.776,147.367,147.675,3966.76
15.09.2025 00:00:00 UTC,147.677,147.689,147.232,147.401,88599.67
16.09.2025 00:00:00 UTC,147.406,147.538,146.277,146.412,160174.36
17.09.2025 00:00:00 UTC,146.411,147.048,145.481,146.883,183722.5
18.09.2025 00:00:00 UTC,146.88,148.267,146.845,147.963,203039.47
19.09.2025 00:00:00 UTC,147.966,148.281,147.197,147.892,166586.86
21.09.2025 00:00:00 UTC,147.867,148.11,147.851,148.099,3602.9
22.09.2025 00:00:00 UTC,148.105,148.376,147.65,147.73,133337.55
23.09.2025 00:00:00 UTC,147.731,147.926,147.459,147.602,131097.56
24.09.2025 00:00:00 UTC,147.601,148.915,147.517,148.779,140663.33
25.09.2025 00:00:00 UTC,148.783,149.955,148.558,149.875,159214.83
26.09.2025 00:00:00 UTC,149.874,149.951,149.404,149.489,130511.38
28.09.2025 00:00:00 UTC,149.399,149.513,149.339,149.412,4325.33
29.09.2025 00:00:00 UTC,149.412,149.421,148.439,148.617,126537.61
30.09.2025 00:00:00 UTC,148.619,148.845,147.649,148.025,146679.52
01.10.2025 00:00:00 UTC,148.024,148.226,146.587,147.108,182403.55
02.10.2025 00:00:00 UTC,147.108,147.514,146.599,147.156,135417.52
03.10.2025 00:00:00 UTC,147.155,147.814,147.067,147.399,124200.97
05.10.2025 00:00:00 UTC,149.491,149.657,149.044,149.583,27129.92
06.10.2025 00:00:00 UTC,149.58,150.475,149.447,150.363,233764.88
07.10.2025 00:00:00 UTC,150.36,152.093,150.247,152.056,134352.73
08.10.2025 00:00:00 UTC,152.057,152.998,152.056,152.708,135399.52
09.10.2025 00:00:00 UTC,152.714,153.272,152.108,153.026,161715.03
10.10.2025 00:00:00 UTC,153.024,153.163,151.119,151.119,203019.05
12.10.2025 00:00:00 UTC,151.931,152.275,151.74,151.801,13916.42
13.10.2025 00:00:00 UTC,152.069,152.46,151.721,152.457,125923.37
14.10.2025 00:00:00 UTC,152.458,152.612,151.604,151.702,192179.8
15.10.2025 00:00:00 UTC,151.705,151.83,150.75,150.987,155312.88
16.10.2025 00:00:00 UTC,150.994,151.397,150.05,150.148,212117.52
17.10.2025 00:00:00 UTC,150.148,150.636,149.378,150.583,233480.23
19.10.2025 00:00:00 UTC,150.837,150.965,150.324,150.401,12284.96
20.10.2025 00:00:00 UTC,150.917,151.2,150.273,150.82,140105.66
21.10.2025 00:00:00 UTC,150.821,152.174,150.469,151.878,192449.1
22.10.2025 00:00:00 UTC,151.877,152.045,151.487,151.986,170741.38
23.10.2025 00:00:00 UTC,151.986,152.797,151.971,152.609,119747.49
24.10.2025 00:00:00 UTC,152.609,153.061,152.251,152.81,114257.78
26.10.2025 00:00:00 UTC,152.805,153.177,152.79,153.07,10889.59
27.10.2025 00:00:00 UTC,153.078,153.255,152.565,152.696,118192.11
28.10.2025 00:00:00 UTC,152.699,152.735,151.723,151.736,162732.16
29.10.2025 00:00:00 UTC,151.737,153.059,151.537,152.725,171432.27
30.10.2025 00:00:00 UTC,152.727,154.444,152.162,153.906,192954.81
31.10.2025 00:00:00 UTC,153.906,154.412,153.652,153.936,135977.34
02.11.2025 00:00:00 UTC,153.939,154.25,153.939,154.199,6065.98
03.11.2025 00:00:00 UTC,154.201,154.296,153.899,154.208,93705.55
04.11.2025 00:00:00 UTC,154.211,154.482,153.314,153.548,156730.44
05.11.2025 00:00:00 UTC,153.549,154.356,152.957,154.088,140092.4
06.11.2025 00:00:00 UTC,154.089,154.14,152.817,152.954,140214.34
07.11.2025 00:00:00 UTC,152.953,153.595,152.856,153.378,154547.61
09.11.2025 00:00:00 UTC,153.687,153.865,153.541,153.826,7793.04
10.11.2025 00:00:00 UTC,153.828,154.249,153.402,154.15,126058.66
11.11.2025 00:00:00 UTC,154.151,154.492,153.667,154.081,117639.14
12.11.2025 00:00:00 UTC,154.084,155.044,154.049,154.708,119268.9
13.11.2025 00:00:00 UTC,154.709,155.015,154.126,154.631,155011.39
14.11.2025 00:00:00 UTC,154.634,154.763,153.615,154.508,185848.83
16.11.2025 00:00:00 UTC,154.453,154.636,154.442,154.592,4680.41
17.11.2025 00:00:00 UTC,154.592,155.301,154.415,155.278,119968.77
18.11.2025 00:00:00 UTC,155.278,155.732,154.815,155.532,186404.44
19.11.2025 00:00:00 UTC,155.527,157.183,155.212,156.997,167737.62
20.11.2025 00:00:00 UTC,156.998,157.892,156.879,157.386,221831.2
21.11.2025 00:00:00 UTC,157.384,157.541,156.2,156.378,217864.38
23.11.2025 00:00:00 UTC,156.27,156.707,156.27,156.687,4552.21
